NUMBER_05B,ALPHA_J2000_05B,DELTA_J2000_05B
259912,34.79368578317904,-4.756588106518476
259934,34.81952152116871,-4.756489549497942
259932,34.83362685780204,-4.756489212467339
259905,34.46119022340054,-4.756835636887537
259957,34.80456700707784,-4.756404415085498
259973,34.48337264349377,-4.756476845373731
259977,34.48142692669667,-4.75642773452504
259983,34.681553686961166,-4.75637233596389
260002,34.61998256275143,-4.756288162333354
260001,34.713629187909746,-4.756273982166952
260003,34.78694395369096,-4.756241082173222
259990,34.58750677909221,-4.756534608367585
260017,34.48466141292591,-4.75624154215689
260039,34.58528333152805,-4.756205049499255
260009,34.796664783947435,-4.756285265356174
260080,34.475334738613995,-4.756083034548746
260069,34.612125776472524,-4.7560652007124755
260074,34.7874006424987,-4.756036726006071
260078,34.5434804518533,-4.7561004769454245
260085,34.49010728027564,-4.756059496346956
260087,34.820791944745864,-4.755948311172859
260084,34.72936781860092,-4.7559960434792625
260094,34.706859820174714,-4.75599269186004
260096,34.637779263508754,-4.756006881271625
260110,34.524647919171905,-4.755985596895084
260126,34.52044716600635,-4.7559379291492165
260127,34.61921117826998,-4.755949849389041
260130,34.58652361978268,-4.755894045802835
260168,34.63546777243851,-4.756722892864861
260136,34.492052835302516,-4.755867841778861
260143,34.81566066415079,-4.755789503790226
260147,34.83439673919712,-4.755726088850828
260160,34.56533927980386,-4.755838508852846
260156,34.69796860339523,-4.755796784889076
260154,34.72467723890503,-4.755827314815343
260209,34.50856683200141,-4.755703627272351
260204,34.61415924353283,-4.755679904153014
260242,34.72469686207423,-4.75553637354541
260257,34.50202449328995,-4.755533807822329
260250,34.612090270328736,-4.755535117172112
260274,34.78101531754584,-4.755422972584996
260295,34.75407295675599,-4.755374819191753
260298,34.82793688108998,-4.755326910869218
260299,34.52609439096356,-4.75544111832119
260306,34.826365638291804,-4.755300877892364
260302,34.78518450879814,-4.756209561575519
260318,34.62760864731591,-4.755340985258359
260326,34.74509913980222,-4.755285032881581
260325,34.76501341971923,-4.755271754071085
260345,34.6287132632977,-4.75529867361942
260335,34.47451684582829,-4.755301069566795
260364,34.61433034348896,-4.755245107250834
260381,34.452534004202434,-4.755235982976317
260437,34.521444754849526,-4.75508684527845
260447,34.80835004786144,-4.7549814292362536
260480,34.82073343907164,-4.754829027978378
260481,34.762394900162214,-4.7548847673526815
260489,34.56272361926391,-4.754915234814861
260458,34.70754886216608,-4.755207264834604
260494,34.66332758726939,-4.75488232431798
260502,34.753893164441585,-4.7548141527405825
260503,34.73075898633998,-4.754796617227236
260524,34.61400244965156,-4.754794868995755
260488,34.70511408062841,-4.755502682766829
260523,34.780178715750694,-4.754730898979017
260540,34.775944444156,-4.754686771115635
260544,34.51718776228954,-4.75475198407215
260545,34.49738433679736,-4.754740262688064
260558,34.6467788829803,-4.754663537456562
260574,34.697761073673725,-4.754590284752218
260571,34.601631096432776,-4.754620913799542
260575,34.727049043713436,-4.754582919808394
260591,34.80042525959955,-4.754504612896694
260613,34.806502565684525,-4.754458487722914
260620,34.79898495717869,-4.7544548404088385
260626,34.48954733408385,-4.754508538400145
260656,34.486207630885055,-4.754432346648796
260663,34.51694753476149,-4.754378936553766
260667,34.731887624580175,-4.754345988547305
260681,34.60954918930788,-4.754326615801872
260683,34.55706308576718,-4.754305566208408
260695,34.45739686825928,-4.754264322314817
260711,34.827579160940104,-4.754162247323911
260701,34.8090024768196,-4.754169693221908
260709,34.6965753319109,-4.754224187302337
260679,34.71611551690764,-4.755065654521484
260727,34.82888006117335,-4.754108791436264
260726,34.4943524228347,-4.75419715394063
260728,34.70302525425117,-4.754153777204399
260746,34.8269643594505,-4.754057764956659
260763,34.574580219162726,-4.754122515711197
260773,34.79125855489635,-4.754011928892493
260806,34.79311822897045,-4.753912315413683
260813,34.60414630128521,-4.753957175681133
260812,34.564869307648635,-4.753974249025755
260785,34.61702389005592,-4.7547153784429375
260825,34.64314312834109,-4.753899179100435
260840,34.77981258443271,-4.753810320170645
260863,34.73818899686022,-4.753808143205922
260848,34.78243752393498,-4.753794197371476
260882,34.733888191069596,-4.753778029598239
260867,34.75169518479902,-4.753764490336447
260868,34.46550860143443,-4.75384601248579
260869,34.54418122235526,-4.75383784865247
260900,34.68335796611064,-4.753713102356405
260899,34.573097997392516,-4.753727738968044
260907,34.58334530971091,-4.753758973868794
260827,34.49853185098961,-4.754104243836973
260912,34.76387978493264,-4.753663741104188
260916,34.79197322003452,-4.753613554001546
260922,34.54076468030651,-4.7537067808219025
260937,34.701026458538884,-4.753620608813901
260946,34.70660306733215,-4.7535849374214445
260948,34.67229261492064,-4.75360759025027
260945,34.4710550034092,-4.753637229498489
260955,34.71303667008914,-4.75356899508364
260964,34.58024377771246,-4.753548821937449
260986,34.536297727113954,-4.75350704101621
260976,34.564459822964004,-4.753534942348985
261006,34.71187091641833,-4.753392089887083
261002,34.69838216306752,-4.753397829546662
261014,34.47260227192053,-4.7534646763385835
261021,34.4909498850732,-4.753415581525156
261018,34.60315951156335,-4.753384646326085
261026,34.80300472493076,-4.753337411129515
261020,34.538333219268665,-4.753418842014906
261033,34.54560061539432,-4.75338111355318
261035,34.64199640297219,-4.7533549769104475
261036,34.63280742429708,-4.753361776154607
261046,34.49983273997691,-4.753299939115202
261047,34.75727963599053,-4.75322346633946
261057,34.49631464170938,-4.7532718928348725
261058,34.462286522844266,-4.75325309323144
261074,34.779190371987745,-4.753138855195246
261078,34.78000383810335,-4.753123678797804
261083,34.51709915898823,-4.753199503699561
261087,34.77887928929219,-4.753134406425125
261105,34.74883059434403,-4.75303746642987
261124,34.810273143193406,-4.7529853568390275
261117,34.53510778963251,-4.753095538539444
261114,34.753776414893146,-4.753011392796481
261121,34.662827035485655,-4.753056010091132
261126,34.55930802630751,-4.753053128164418
261151,34.625528557076684,-4.752943550164424
261166,34.63890203913228,-4.752932392859674
261167,34.70869318782091,-4.752911860430814
261180,34.47584753349601,-4.752943789784116
261181,34.736010670275164,-4.752868627204664
261159,34.49550683311241,-4.754237453525393
261219,34.48708225004506,-4.752823519210959
261246,34.518581418382006,-4.752752151645955
261253,34.787515937590115,-4.7526308916871365
261254,34.738524208928666,-4.752652483922858
261267,34.78911385941173,-4.752579088219224
261258,34.75415832199799,-4.752609824537767
261286,34.80729857873043,-4.752505231711136
261296,34.71700005980756,-4.752559472299583
261320,34.799299253393755,-4.75242748416369
261316,34.637911989092075,-4.752514041042013
261364,34.747822206450316,-4.7523690113592965
261362,34.64879480048061,-4.7524388018140495
261351,34.71026303919952,-4.752411417310827
261388,34.549153294735376,-4.75238374821544
261383,34.63112067230535,-4.75235304481422
261410,34.52282737549972,-4.752333502034728
261418,34.45287576714994,-4.7522913944462495
261367,34.73718812284372,-4.752564023475155
261429,34.45437863509313,-4.752265725793249
261458,34.62128913764995,-4.7521456852247415
261454,34.63162968213249,-4.752124097999851
261480,34.59806888827191,-4.752005957769295
261494,34.736094679905165,-4.751936210169255
261508,34.579624033573786,-4.751952904070327
261512,34.81354555331021,-4.751878073460291
261534,34.5336784014957,-4.751875411520225
261553,34.57916301088764,-4.751827175613605
261557,34.745903405232,-4.7517500615786075
261567,34.69906733327641,-4.751782004099958
261579,34.586782406930794,-4.7517720720275465
261581,34.52078401851019,-4.751788939903816
261604,34.603319045341806,-4.751672362381498
261597,34.661593151462824,-4.751666026221814
261631,34.527408530758514,-4.751615751995491
261628,34.49438455995645,-4.751611636967763
261627,34.644972709149535,-4.751594870817454
261651,34.47132962033175,-4.751568537705465
261645,34.666100651910675,-4.751520535016825
261644,34.60109668657947,-4.751553355001771
261661,34.46427534511807,-4.751502949234328
261682,34.46102012002082,-4.751447514663375
261685,34.571320791180085,-4.751437761835458
261657,34.794117639151345,-4.752005142859249
261692,34.805779745289456,-4.75130492616513
261717,34.58089802140938,-4.751361009429638
261723,34.51373936711714,-4.751372021990444
261724,34.83058581285311,-4.751256118234127
261722,34.473610503382794,-4.751349744514133
261725,34.5639249047512,-4.7513587185898025
261709,34.5599567569121,-4.751346777659025
261736,34.71552542616301,-4.751275895406197
261737,34.53557517539933,-4.751331679989242
261740,34.80165659027439,-4.751206653834553
261760,34.63889032057196,-4.7512431116851355
261765,34.529882787936316,-4.75124661694363
261766,34.52857635731391,-4.751241230814303
261769,34.46605264069239,-4.751243606661959
261739,34.612848281168574,-4.75131813548059
261791,34.66486702775642,-4.751108816404038
261796,34.68707174041081,-4.751117817855741
261795,34.64322838419092,-4.751117449445688
261827,34.784016531929495,-4.751001134143204
261826,34.81179852713473,-4.750980071620919
261815,34.6062901997904,-4.751040762353991
261839,34.798130113712034,-4.750909791862904
261838,34.80401115446198,-4.750921847853334
261852,34.79891379638534,-4.750871447828009
261857,34.6439093095721,-4.75094565379721
261862,34.618130048597465,-4.750890856773454
261874,34.70542196093976,-4.750847781479102
261879,34.541188929894744,-4.750837395377523
261896,34.80301977084858,-4.750719800018682
261905,34.78396614038262,-4.750700419984676
261934,34.830858723829664,-4.750647317557389
261932,34.72594052065376,-4.75067965431205
261948,34.568182657479255,-4.750694981976754
261943,34.70027031812136,-4.751204671715041
261966,34.81616581975595,-4.750580174078999
261878,34.73888192280892,-4.7508212620980315
261984,34.75458823380057,-4.750519700459193
262008,34.65378495788967,-4.7505308275069265
262000,34.79759551743426,-4.750451269976831
261991,34.82796097100755,-4.750697867032471
262021,34.75016247662226,-4.7504066366574
262026,34.80816456486399,-4.750369666619084
262036,34.79513995449908,-4.750356205366121
262057,34.59177903526965,-4.7503468439493695
262062,34.62819122020792,-4.750322415779218
262028,34.58543577473792,-4.75303037488372
262066,34.514316310866,-4.750334218825011
262068,34.69915428747626,-4.750293538183778
262129,34.823978995056315,-4.750019351448588
262138,34.47897888379542,-4.750085060968476
262139,34.75424086292584,-4.750016089208607
262051,34.78430183688416,-4.752275013728262
262169,34.45293018741702,-4.750029775683011
262192,34.799888662888975,-4.749854648684611
262201,34.819638442631266,-4.749817034039078
262211,34.55349043558383,-4.749860338850343
262206,34.5147921976064,-4.749858752275173
262229,34.66715144186192,-4.749754084961707
262227,34.55989857204158,-4.749796831405304
262232,34.48654249685558,-4.749817040739241
262228,34.72950430720323,-4.749756630286796
262242,34.49425344095148,-4.749782117104271
262245,34.815612225831266,-4.749674755939023
262261,34.46430138352193,-4.749742785088369
262260,34.58444775211411,-4.749699762844926
262278,34.541182007953566,-4.7496969766763755
262277,34.73169187903293,-4.749636323568969
262283,34.52062504474085,-4.749689224678867
262288,34.63310172579246,-4.749627227157332
262291,34.645975590129076,-4.749634797719409
262296,34.79050497892915,-4.74952944558983
262298,34.543682290283755,-4.749624560076124
262304,34.74308938521012,-4.749566213349456
262316,34.60734369930414,-4.749572909387991
262331,34.60045294136898,-4.749514146932412
262339,34.51217844922895,-4.7495074531648855
262351,34.799749477129645,-4.7493739085200355
262365,34.52516705825798,-4.74943597540192
262352,34.5802024482934,-4.749402515235988
262373,34.752236218129084,-4.749331808792361
262384,34.77581672827687,-4.749294231483647
262382,34.8152569911361,-4.749256296841723
262318,34.53478988246182,-4.750433808020369
262397,34.64316865124402,-4.749274571344033
262403,34.742475597526806,-4.7492499098590795
262413,34.82823283988662,-4.749187401312811
262414,34.79374385826288,-4.749193493328356
262438,34.71740562144754,-4.749154106579244
262416,34.52670476777341,-4.7502744495897575
262443,34.82711613644322,-4.749078579328239
262471,34.62737704924895,-4.749090033365428
262474,34.45402140729225,-4.749115049101332
262470,34.75057919470306,-4.74906156022049
262478,34.48962766459707,-4.74907607783226
262479,34.48167679652009,-4.749099481519583
262494,34.772617889978676,-4.74897859721684
262516,34.66392788689126,-4.748941528465444
262532,34.63329960380423,-4.74888366297309
262530,34.78536402515715,-4.7488099276644435
262536,34.487708726395894,-4.748899930549784
262547,34.474111332663306,-4.748829404853893
262564,34.52065519284954,-4.748778317547264
262586,34.817818636457766,-4.748627527368223
262591,34.456006951590176,-4.748720348817837
262592,34.45538526159286,-4.748738813248929
262593,34.5567577665483,-4.748730918522761
262580,34.70146237474131,-4.748674542557104
262611,34.51250279570966,-4.748669661832824
262598,34.60866059456401,-4.748660411855157
262606,34.81061106256855,-4.748598828836883
262569,34.463233260834066,-4.748967907979252
262613,34.46224600587778,-4.748633793082219
262640,34.4649280914822,-4.748556999207588
262645,34.79355182966901,-4.748478290408191
262657,34.68766718475809,-4.748500878657529
262684,34.60650538545482,-4.7484557600187225
262685,34.681471352556365,-4.748420948649102
262683,34.64201331689433,-4.748441641551796
262706,34.63847217620599,-4.748363303375452
262720,34.62553260627072,-4.748343760809438
262723,34.535848864691076,-4.748356623740575
262730,34.47548010223722,-4.7483020428503515
262774,34.521012323508536,-4.748204102744963
262783,34.57399545374269,-4.748158551940541
262797,34.535374121182016,-4.748120715886082
262811,34.716604040226564,-4.748017922008434
262825,34.70947505200201,-4.74801761055038
262848,34.55332300873182,-4.747979888095851
262846,34.57402374858994,-4.747956406221785
262862,34.81922298913538,-4.747822815614968
262861,34.59304024357179,-4.747922818096243
262876,34.54463408445822,-4.747899759244
262895,34.77812284498139,-4.747741000039206
262914,34.57588731870878,-4.747766980856249
262912,34.774636839853535,-4.747698769096628
262937,34.818639625444035,-4.747607093507063
262938,34.676545189040645,-4.7476673630672215
262942,34.8205744520771,-4.747608388886417
262958,34.659451923838056,-4.7475974972768205
262965,34.77682064706889,-4.747562771728699
262935,34.77051020669754,-4.749760683921634
262994,34.82181854256244,-4.7474358698374735
263011,34.50998459622443,-4.747435122581502
263023,34.70692743133039,-4.747360292839409
263025,34.53303626148309,-4.747419848260228
263027,34.48537225538156,-4.747381988637536
263033,34.66043566107622,-4.747358002995063
263043,34.738300903747,-4.747279662669769
263044,34.73870403750292,-4.747289143910441
263051,34.71242482195992,-4.747254065750899
263066,34.70773570406356,-4.747274563856152
263058,34.490850447188926,-4.747290148510504
263073,34.5004265411228,-4.74727536377852
263117,34.52534540688541,-4.747144665104271
263078,34.563510670157854,-4.7484070873017865
263110,34.50730480424697,-4.747155565867477
263116,34.8225691343229,-4.7470458797704085
263119,34.637534979097445,-4.747088498352317
263156,34.528736236946656,-4.747012645272095
263173,34.47021244169713,-4.746952370151873
263175,34.70122414677244,-4.746873490366805
263177,34.472619410241094,-4.746921914400919
263185,34.46626512773646,-4.74694897130259
263193,34.827156661910614,-4.746795709300498
263189,34.81285114326958,-4.746785067532292
263200,34.52002940227104,-4.7468715341717695
263215,34.6423343576201,-4.7467910354075435
263210,34.461941316136404,-4.746817733942834
263223,34.743866263408165,-4.746707938618385
263230,34.70580069645851,-4.746684454824337
263237,34.482300267330864,-4.746735332952221
263235,34.460917230217426,-4.746747938127167
263249,34.76552505159815,-4.746654208688508
263241,34.515423122827144,-4.746706735515487
263242,34.539928200207584,-4.74669529916259
263213,34.67734186272017,-4.747167502576671
263209,34.62276863145283,-4.746955442469083
263294,34.81639188019296,-4.746409884482631
263279,34.643783066085156,-4.746837464399905
263317,34.53797044299486,-4.7464730463200455
263306,34.60195366169954,-4.7464649883479195
263307,34.80110134287336,-4.7463883672298435
263319,34.652409156843675,-4.746459872659963
263345,34.82314320971839,-4.746363451448401
263326,34.763378113106235,-4.746380868702101
263349,34.542931295167065,-4.746403181012046
263377,34.780321153684355,-4.746255306612644
263393,34.7449010503746,-4.746220036168175
263386,34.47707037604265,-4.746315551875906
263353,34.51176691505936,-4.748073289991697
263388,34.45778303708474,-4.746313896413246
263403,34.783300401448265,-4.746199381751722
263405,34.492190827324265,-4.7462589441363265
263418,34.64281410673597,-4.746180947976932
263417,34.71843167366496,-4.746159563240534
263432,34.64591381393942,-4.746173989484364
263428,34.798689409772095,-4.746096339435739
263434,34.651033677957486,-4.746103468503264
263446,34.63046208294607,-4.746084331580594
263443,34.605206936591856,-4.746111815631655
263456,34.61291766523734,-4.746064379020778
263467,34.75651154571322,-4.745951433179987
263488,34.82090455062407,-4.745894164339543
263535,34.52273770811064,-4.745886546153731
263519,34.573734656877996,-4.745887373511495
263534,34.71438152193364,-4.745847795990536
263523,34.575193044776725,-4.745883390892624
263542,34.61575318344546,-4.745830334820466
263567,34.83140515302658,-4.745620297728981
263617,34.53544750027364,-4.745630250573567
263610,34.6366936499412,-4.745593715097192
263627,34.80613358322916,-4.7455147564855755
263628,34.65399037601408,-4.745559486069221
263634,34.60421558032601,-4.745525849761258
263644,34.61215243149396,-4.745493250746978
263611,34.46816203378702,-4.746801520615169
263658,34.53757969649847,-4.74548037245422
263672,34.81700504707892,-4.745360140462506
263679,34.74751951581889,-4.745358063423939
263715,34.75737403714608,-4.745249092198974
263646,34.51067731050763,-4.745978713608828
263752,34.706029094893964,-4.745183686801796
263769,34.80082215266346,-4.745105173536779
263803,34.76469143693875,-4.7449879223528155
263827,34.4721215360055,-4.744995268985769
263854,34.80071836283085,-4.744830352944118
263846,34.744959378916164,-4.744872616124131
263864,34.589482192811865,-4.744861303829672
263865,34.57927919670488,-4.744875879053668
263873,34.49155818085502,-4.744858369639171
263853,34.5330573655442,-4.74495743426305
263880,34.45180229185077,-4.744824768829233
263890,34.58474912051886,-4.744774809256607
263839,34.8164847337127,-4.745063952041731
263901,34.455901888181906,-4.74472956651552
263894,34.8045045261664,-4.744628871978663
263900,34.801429485239545,-4.744645136721231
263908,34.71066278000544,-4.744663193974858
263907,34.70803764121529,-4.744657851783918
263912,34.81958887293841,-4.7445971173312
263926,34.51329422078963,-4.744659647722372
263930,34.66532436248194,-4.744608536952222
263931,34.776396443285215,-4.744589790729254
263928,34.817060539794994,-4.7445706134116685
263949,34.6600998988221,-4.744596016309407
263948,34.57098329252546,-4.7446000632942615
263947,34.45869985006415,-4.744627661879289
263957,34.719742485764215,-4.744520652671817
263959,34.75577333185687,-4.744525915401578
263966,34.75171044993686,-4.7444991947967035
263997,34.58780873002477,-4.744413854012959
264004,34.59583382098625,-4.744415452506598
264017,34.57552167259918,-4.744354059037261
264031,34.8196886500485,-4.744235250148989
264034,34.7956235784625,-4.744197514360173
264042,34.62318698587413,-4.744260407020606
264048,34.484616721253,-4.7442715189325
264069,34.80274494914491,-4.744120621464624
264080,34.77540402716595,-4.744098794163732
264085,34.543450056740696,-4.744182400603878
264104,34.712823275544366,-4.744094520998192
264119,34.54013316540915,-4.744089851523198
264106,34.82078992504536,-4.743998430772147
264113,34.749542718537974,-4.744047830049394
264125,34.716504966622985,-4.744013939042569
264151,34.53168703111709,-4.743966244370409
264148,34.48946820513964,-4.743979602399001
264166,34.686175003574704,-4.743894073333837
264185,34.7236222103315,-4.743803898684043
264205,34.80220765773271,-4.743766711969991
264209,34.717660357567915,-4.743736835605986
264220,34.818189282502395,-4.74370629038909
264234,34.59219062947423,-4.743748470024833
264226,34.58761190137156,-4.743761155063443
264255,34.76534721405331,-4.743619450733938
264267,34.75095410591706,-4.743600120707133
264266,34.74743783354503,-4.743576732052699
264275,34.60702008934837,-4.743597892850863
264260,34.624088257862965,-4.744461140113887
264286,34.79447882157285,-4.743475473990669
264293,34.80431061265608,-4.743439854731915
264303,34.829251085961864,-4.7434473418341385
264313,34.667337054222074,-4.743474057501271
264306,34.59405583188205,-4.743483232970568
264328,34.5274565849978,-4.743450849774418
264221,34.81649193211618,-4.74389819935404
264346,34.654174124728534,-4.743354632402673
264358,34.46872456139676,-4.743336123920457
264371,34.82538871077169,-4.743217796947896
264383,34.80954700388589,-4.7431750649965085
264393,34.81096603464871,-4.743144474827123
264410,34.81428331676035,-4.743107031333474
264382,34.51418800224331,-4.743289445294306
264474,34.60664824389624,-4.743013609561441
264479,34.77291618308632,-4.74289774729136
264475,34.763476369133826,-4.742910995262445
264486,34.49211414801474,-4.742923962987463
264526,34.49556986088476,-4.742816260880711
264524,34.76388704417873,-4.742759331296122
264532,34.49420267771505,-4.742842381712694
264569,34.587027202892095,-4.742704875652968
264566,34.582634210882915,-4.742708485438421
264578,34.51428520715129,-4.742674348054916
264593,34.576504395333764,-4.742633841613168
264583,34.66107760859922,-4.742610170480916
264596,34.46633149009007,-4.742614341978039
264601,34.4839658207664,-4.742588526618124
264612,34.809794796028456,-4.742491284488825
264614,34.779309533247975,-4.742493115814325
264610,34.70754441784659,-4.742512723503525
264548,34.81965127787736,-4.742816593936078
264625,34.67177430625088,-4.742501807558475
264565,34.79196496107792,-4.743676749457864
264645,34.81304011533527,-4.742384655934818
264668,34.81058944757763,-4.742322415796378
264677,34.81917019388028,-4.742282264184263
264693,34.53784783539886,-4.742330948367358
264700,34.81229608580616,-4.742237147214674
264675,34.75904060789587,-4.742331131371914
264706,34.505705770787074,-4.742293177104357
264674,34.495061824133295,-4.743280640250506
264713,34.590993156248004,-4.742245821562745
264727,34.533737741245425,-4.742211441804854
264740,34.540755639059356,-4.7422258504542265
264735,34.76904812527683,-4.742149737419713
264755,34.49017365770481,-4.742150287055353
264757,34.81559807058703,-4.74208187279746
264723,34.81738057369734,-4.743168584695919
264790,34.65939952808532,-4.742055454794381
264792,34.4864103838694,-4.742078166535522
264783,34.509522230949024,-4.742100136059243
264785,34.51189475987035,-4.742080460796381
264762,34.70275441358769,-4.743983906189718
264580,34.67160696977115,-4.74344042312386
264812,34.81181398268721,-4.741932226217418
264813,34.48942422067479,-4.742028406819297
264814,34.49244436138233,-4.742019338753982
264824,34.613731423487536,-4.741962745609732
264845,34.501631007951424,-4.7419533398106335
264838,34.7932695416802,-4.741846441350308
264848,34.80577543979137,-4.7418383178162555
264853,34.70868303488778,-4.7418701294766725
264873,34.51960414286443,-4.741841191220637
264881,34.68827506276621,-4.74179253351582
264911,34.82277441530017,-4.741661331528284
264908,34.81345205468323,-4.741657076448015
264890,34.47048104542784,-4.742570381033798
264915,34.66591614116556,-4.741675961494966
264916,34.67667266266841,-4.741688897463622
264940,34.79835080851783,-4.741587632989609
264936,34.81571605256964,-4.741594687849418
264903,34.80949444280942,-4.741861915869206
264957,34.508805796938056,-4.741623540694047
264966,34.74440698968246,-4.741548229787083
264972,34.78208970422331,-4.74149835056018
264960,34.8267079844905,-4.741894189770402
264994,34.8114974182337,-4.74143887205753
264987,34.75158492640516,-4.7414666704929544
265001,34.65810103773415,-4.741447186057795
264963,34.705865797437745,-4.741594296850317
265043,34.52526108843616,-4.74133845272123
265076,34.74218453982706,-4.741235944385179
265065,34.66025699942636,-4.74125600591819
265063,34.50400466313888,-4.741290271258541
265086,34.477819707049555,-4.741867940009722
265066,34.51935853394893,-4.74130775138649
265092,34.49474423689601,-4.74124101377535
265097,34.612307904322684,-4.741186281429247
265101,34.756096132879385,-4.741130854090978
265107,34.643326475373,-4.741155545030294
265115,34.81863677085086,-4.74104546686427
265127,34.7027474817846,-4.741070912678612
265141,34.526038913568655,-4.741025621664439
265148,34.605534282291394,-4.7410377530923435
265168,34.46324807130824,-4.741016030230186
265160,34.75327274954767,-4.74092826479332
265165,34.50724815828669,-4.740984631455403
265191,34.7928235799824,-4.740848262333375
265214,34.457614277751986,-4.740832964619542
265162,34.51600942013228,-4.7426099390526595
265228,34.57405844132059,-4.740787529679152
265234,34.808737995000314,-4.7406673617717505
265242,34.53368900788735,-4.740754893967613
265241,34.52463252536791,-4.740754615152256
265268,34.742194952456124,-4.740604374468942
265261,34.61773803778041,-4.740657530843619
265281,34.67126670173257,-4.7405897496197165
265276,34.452011099096104,-4.740614193655772
265278,34.45849940394141,-4.740616883138936
265272,34.525437806114965,-4.740637602181849
265277,34.58561709860336,-4.7406138414576064
265279,34.457756700774524,-4.740622650433483
265284,34.53095652344257,-4.740583158021378
265331,34.77765951622461,-4.740354077911342
265362,34.52727826599076,-4.740369124365602
265359,34.608766617250794,-4.740338346132852
265363,34.63519464014837,-4.740324597287882
265393,34.61368736048142,-4.740251413709312
265407,34.62614138185204,-4.740176693008042
265409,34.82062092915758,-4.74009716770849
265408,34.46615376497085,-4.740180159876773
265392,34.75468279664255,-4.740202960158977
264819,34.465908657123784,-4.741983131743171
265437,34.48883273860898,-4.740110491420838
265457,34.470594788896584,-4.740018798215646
265346,34.462634345097754,-4.740626226422245
265484,34.49970856207211,-4.739974464759996
265480,34.786740402735774,-4.739877189296484
265512,34.4558836368108,-4.739898799053506
265544,34.66739101826,-4.73973182661202
265555,34.65161260005396,-4.739702906760789
265557,34.715371584125585,-4.739689106658568
265566,34.6824214672916,-4.739686381943801
265581,34.505038819550876,-4.739693722843407
265591,34.47243620328683,-4.739675881769031
265595,34.64677434571986,-4.739648327165267
265603,34.57373849237889,-4.739628925745444
265618,34.58493970938085,-4.739561399249794
265643,34.51402788357752,-4.739518811811215
265670,34.628520695764934,-4.73943125817319
265671,34.76739032405469,-4.739348656676508
265669,34.758870786575784,-4.7393740636969275
265695,34.67403236546788,-4.73931995746879
265702,34.713672479800515,-4.73930002818649
265709,34.60756309000632,-4.739325663944343
265514,34.47340413593129,-4.740978325007596
265714,34.48381399673687,-4.7393425576917325
265721,34.69559636671063,-4.739264375255919
265730,34.781784519713625,-4.739227796305483
265740,34.76718469372852,-4.739194820481654
265738,34.81153789169764,-4.739156407381083
265747,34.50233273295233,-4.739217912563043
265743,34.808224418607175,-4.739119189592908
265751,34.5818734397936,-4.73920053010835
265764,34.71457790200532,-4.739141474684356
265761,34.45629205975925,-4.739176262333203
265770,34.81333304588921,-4.739037039541543
265779,34.66766685680634,-4.739077078449058
265787,34.713982500826205,-4.739041836053923
265802,34.779531926980816,-4.738979035517655
265810,34.47972435229785,-4.739028388357864
265805,34.51315960680326,-4.739040734736788
265804,34.741738486468826,-4.738986201623315
265816,34.58941529791634,-4.738960473036373
265819,34.54460158749764,-4.738944315501843
265828,34.81234996837687,-4.738851904901838
265856,34.59930706552828,-4.738877435215331
265852,34.80697720880965,-4.738781233771037
265835,34.473269493346294,-4.739419736042273
265882,34.54350517009321,-4.738785520027657
265879,34.47347456365292,-4.7388133404622454
265883,34.759082384316265,-4.738729281744627
265890,34.474185250782085,-4.738768444884735
265909,34.4980909506245,-4.738720362539093
265906,34.692895129711424,-4.738677900474041
265932,34.54106107662898,-4.738646883238783
265946,34.57159155962738,-4.738595334408321
265967,34.468245295840184,-4.738597808718817
265979,34.817162048476234,-4.73846635056103
265985,34.52467609361257,-4.738503988843367
265988,34.66862932461101,-4.738470284048603
265989,34.65769005670109,-4.738480228597888
265968,34.698610484591846,-4.740139312557995
266014,34.80881456333962,-4.738348932056075
266031,34.673079952808976,-4.738349095270036
266011,34.80505243827191,-4.738373694267452
266043,34.649816594004264,-4.738325058579751
265963,34.51505949686132,-4.738575786811142
266058,34.77967997497044,-4.738227077173307
266050,34.70393177359757,-4.7382692043416235
266063,34.45774080187083,-4.738294318933728
266080,34.824266931854275,-4.738153002814809
266087,34.45637244110309,-4.7382191540889
266083,34.692338796599174,-4.738173756875334
266089,34.80786509565653,-4.738134694164861
266101,34.72551209013291,-4.73813616447402
266098,34.66202946323536,-4.738135976905069
266108,34.65037376195252,-4.738117223750914
266077,34.48095177535465,-4.7384599809632135
266140,34.76003813690018,-4.737985930955044
266122,34.804080909822176,-4.738466259628677
266164,34.482739463965274,-4.737975682500025
266170,34.785826443343154,-4.737861690682726
266151,34.633681289148,-4.738118808241449
266179,34.80265185685143,-4.737824405696044
266180,34.709487678206614,-4.7378677816597055
266189,34.48049329374869,-4.737872800036192
266187,34.52083824962854,-4.737862455291157
266192,34.48552440817514,-4.737891180433151
266194,34.688468292209386,-4.737828094031655
266195,34.796382937007934,-4.737778392543692
266200,34.78541186629792,-4.737765711730054
266220,34.5721116000513,-4.737773395602826
266239,34.62235936106113,-4.7377395543250564
266236,34.615028328213455,-4.7377600298187845
266248,34.61224804177718,-4.737704760975285
266299,34.46950510586335,-4.737558932095306
266323,34.74341094344605,-4.737454159464455
266316,34.52795778774797,-4.737481457440832
266334,34.462660735966104,-4.737448344777387
266354,34.52444132187076,-4.737440246988033
266367,34.80309657070103,-4.737284733710396
266377,34.79023232114609,-4.737263577694268
